No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
0	Fürſt	O	O	-	0	2444	2523	3469	3506
0	Hohenlohe	B-LOC	O	-	0	2541	2694	3469	3512
0	nebſt	O	O	-	0	2714	2785	3470	3506
0	Gemahlin	O	O	-	0	2805	2950	3470	3508
0	ſchrieben	O	O	-	0	2976	3098	3473	3508
0	ſich	O	O	-	0	3103	3163	3472	3509
0	bereits	O	O	-	0	3184	3280	3474	3505
0	am	O	O	-	0	3304	3348	3483	3505
0	Sonntag	O	O	-	0	3369	3498	3475	3512
0	Abend	O	O	-	0	2447	2537	3507	3537
0	bei	O	O	-	0	2559	2597	3508	3537
0	Freycinet	B-PER	O	-	0	2618	2754	3507	3544
0	ein	O	O	-	0	2775	2825	3508	3539
0	.	O	O	-	0	2775	2825	3508	3539
0		O	O	-	0	2843	2880	3525	3529
0	—	O	O	-	0	2843	2880	3525	3529
0	Waddington	B-PER	O	-	0	2918	3099	3509	3546
0	ſoll	B-PER	O	-	0	3132	3178	3510	3547
0	heute	O	O	-	0	3199	3273	3511	3547
0	dem	O	O	-	0	3301	3348	3512	3542
0	früheren	O	O	-	0	3350	3499	3513	3549
0	Botſchafter	O	O	-	0	2442	2603	3544	3581
0	in	O	O	-	0	2634	2662	3545	3574
0	der	O	O	-	0	2695	2738	3545	3575
0	Schweiz	B-LOC	O	-	0	2758	2877	3544	3582
0	Bernard	B-PER	O	-	0	2898	3048	3546	3577
0	d	I-PER	O	-	0	3074	3265	3547	3583
0	'	I-PER	O	-	0	3074	3265	3547	3583
0	Harcourt	I-PER	O	-	0	3074	3265	3547	3583
0	ſeine	I-PER	O	-	0	3270	3376	3548	3583
0	Sekun	O	O	-	0	3396	3499	3550	3581
0	—	O	O	-	0	3396	3499	3550	3581
0	danten	O	O	-	0	2443	2539	3582	3611
0	geſchickt	O	O	-	0	2560	2699	3581	3618
0	haben	O	O	-	0	2696	2773	3582	3616
0	wegen	O	O	-	0	2803	2890	3588	3619
0	des	O	O	-	0	2910	2957	3584	3613
0	von	O	O	-	0	2987	3019	3589	3614
0	letzterem	O	O	-	0	3022	3185	3584	3620
0	mit	O	O	-	0	3214	3262	3585	3615
0	vollem	O	O	-	0	3281	3375	3587	3617
0	Namen	O	O	-	0	3394	3498	3587	3618
0	und	O	O	-	0	2444	2496	3618	3648
0	Titel	O	O	-	0	2522	2595	3618	3649
0	unterzeichneten	O	O	-	0	2634	2849	3619	3656
0	Artikels	O	O	-	0	2874	2987	3620	3651
0	an	O	O	-	0	3027	3062	3629	3651
0	der	O	O	-	0	3100	3143	3623	3652
0	Spitze	O	O	-	0	3172	3261	3622	3659
0	des	O	O	-	0	3299	3346	3623	3653
0	geſtrigen	O	O	-	0	3376	3498	3624	3660
0	Figaro	B-ORG	O	-	0	2445	2554	3655	3692
0	.	O	O	-	0	2445	2554	3655	3692
0		O	O	-	0	2593	2718	3655	3692
0	Derſelbe	O	O	-	0	2593	2718	3655	3692
0	bi	O	O	-	0	2747	2841	3656	3686
0	“	O	O	-	0	2747	2841	3656	3686
0	e	O	O	-	0	2747	2841	3656	3686
0	ine	O	O	-	0	2860	2927	3659	3687
0	unbarmherzige	O	O	-	0	2956	3169	3658	3695
0	Kritik	O	O	-	0	3200	3282	3659	3690
0	Waddingtons	B-PER	O	-	0	3300	3498	3659	3697
0	und	O	O	-	0	2445	2497	3695	3722
0	ſchloß	O	O	-	0	2517	2602	3692	3729
0	mit	O	O	-	0	2623	2670	3693	3723
0	geradezu	O	O	-	0	2690	2816	3693	3730
0	beſchimpfenden	O	O	-	0	2836	3053	3694	3731
0	Vorwürfen	O	O	-	0	3072	3243	3695	3732
0	.	O	O	-	0	3072	3243	3695	3732
0		O	O	-	0	3262	3299	3712	3717
0	—	O	O	-	0	3262	3299	3712	3717
0	Heute	O	O	-	0	3328	3410	3698	3732
0	Vor	O	O	-	0	3430	3497	3699	3729
0	—	O	O	-	0	3430	3497	3699	3729
0	mittag	O	O	-	0	2442	2533	3729	3766
0	fand	O	O	-	0	2553	2618	3730	3766
0	ein	O	O	-	0	2638	2680	3730	3760
0	zweites	O	O	-	0	2700	2833	3731	3767
0	Duell	O	O	-	0	2854	2958	3731	3762
0	zwiſchen	O	O	-	0	2977	3095	3733	3769
0	Mayher	B-PER	O	-	0	3116	3225	3732	3769
0	,	O	O	-	0	3116	3225	3732	3769
0	dem	O	O	-	0	3245	3303	3733	3764
0	Direktor	O	O	-	0	3316	3436	3734	3766
0	der	O	O	-	0	3455	3498	3736	3766
0	„	O	O	-	0	2443	2647	3767	3800
0	Lanterne	B-ORG	O	-	0	2443	2647	3767	3800
0	“	B-ORG	O	-	0	2443	2647	3767	3800
0	und	O	O	-	0	2668	2723	3769	3797
0	Alphons	B-PER	O	-	0	2745	2869	3767	3804
0	Humbert	I-PER	O	-	0	2888	3017	3769	3805
0	vom	O	O	-	0	3036	3096	3775	3800
0	„	O	O	-	0	3127	3208	3770	3806
0	Mot	B-ORG	O	-	0	3127	3208	3770	3806
0	d	I-ORG	O	-	0	3216	3388	3770	3803
0	'	I-ORG	O	-	0	3216	3388	3770	3803
0	Ordre	I-ORG	O	-	0	3216	3388	3770	3803
0	“	I-ORG	O	-	0	3216	3388	3770	3803
0	ſtatt	I-ORG	O	-	0	3393	3497	3772	3808
0	;	O	O	-	0	3393	3497	3772	3808
0	Erſterer	O	O	-	0	2440	2554	3804	3840
0	wurde	O	O	-	0	2573	2662	3804	3834
0	an	O	O	-	0	2681	2718	3812	3835
0	der	O	O	-	0	2737	2781	3804	3835
0	Hüfte	O	O	-	0	2800	2880	3805	3842
0	leicht	O	O	-	0	2901	2978	3806	3844
0	,	O	O	-	0	2901	2978	3806	3844
0	dieſer	O	O	-	0	3008	3085	3806	3844
0	an	O	O	-	0	3116	3152	3815	3838
0	der	O	O	-	0	3184	3230	3807	3838
0	Schulter	O	O	-	0	3249	3375	3808	3844
0	ſchwer	O	O	-	0	3409	3498	3810	3846
0	verwundet	O	O	-	0	2441	2598	3841	3871
0	.	O	O	-	0	2441	2598	3841	3871
0		O	O	-	0	2492	2612	3885	3922
0	Paris	B-LOC	O	-	0	2492	2612	3885	3922
0	,	O	O	-	0	2492	2612	3885	3922
0	31	O	O	-	0	2644	2689	3889	3918
0	.	O	O	-	0	2644	2689	3889	3918
0	Dezember	O	O	-	0	2713	2865	3887	3924
0	.	O	O	-	0	2713	2865	3887	3924
0		O	O	-	0	2914	3029	3888	3925
0	(	O	O	-	0	2914	3029	3888	3925
0	Wolffs	O	O	-	0	2914	3029	3888	3925
0	Bür	O	O	-	0	3062	3145	3889	3926
0	.	O	O	-	0	3062	3145	3889	3926
0	)	O	O	-	0	3062	3145	3889	3926
0		O	O	-	0	3197	3257	3889	3921
0	Wie	O	O	-	0	3197	3257	3889	3921
0	der	O	O	-	0	3290	3334	3890	3920
0	„	O	O	-	0	3365	3498	3890	3926
0	Temps	B-ORG	O	-	0	3365	3498	3890	3926
0	“	B-ORG	O	-	0	3365	3498	3890	3926
0	meldet	O	O	-	0	2438	2539	3923	3959
0	,	O	O	-	0	2438	2539	3923	3959
0	hat	O	O	-	0	2560	2607	3925	3959
0	der	O	O	-	0	2625	2670	3924	3954
0	Miniſterpräſident	O	O	-	0	2690	2944	3924	3960
0	Freycinet	B-PER	O	-	0	2965	3102	3926	3963
0	an	O	O	-	0	3132	3169	3934	3957
0	die	O	O	-	0	3189	3228	3927	3957
0	Vertreter	O	O	-	0	3248	3380	3927	3958
0	Frank	B-LOC	O	-	0	3400	3497	3928	3964
0	—	B-LOC	O	-	0	3400	3497	3928	3964
0	reichs	I-LOC	O	-	0	2438	2519	3960	3996
0	im	O	O	-	0	2539	2575	3961	3991
0	Auslande	O	O	-	0	2597	2739	3961	3991
0	eine	O	O	-	0	2759	2814	3963	3992
0	Depeſche	O	O	-	0	2834	2959	3962	3998
0	gerichtet	O	O	-	0	2990	3114	3964	4000
0	,	O	O	-	0	2990	3114	3964	4000
0	in	O	O	-	0	3146	3174	3964	3994
0	welcher	O	O	-	0	3203	3307	3965	4000
0	er	O	O	-	0	3327	3339	3973	3994
0	dieſelben	O	O	-	0	3341	3497	3964	4000
0	davon	O	O	-	0	2436	2523	3998	4028
0	in	O	O	-	0	2543	2572	3997	4028
0	Kenntniß	O	O	-	0	2593	2729	3998	4035
0	ſetzt	O	O	-	0	2752	2816	3999	4035
0	,	O	O	-	0	2752	2816	3999	4035
0	daß	O	O	-	0	2847	2899	4000	4034
0	er	O	O	-	0	2920	2946	4009	4030
0	das	O	O	-	0	2967	3018	4000	4030
0	Portefenille	O	O	-	0	3038	3210	4000	4038
0	des	O	O	-	0	3240	3287	4002	4032
0	Answärtigen	O	O	-	0	3307	3497	4001	4039
0	übernommen	O	O	-	0	2435	2623	4034	4065
0	habe	O	O	-	0	2644	2718	4036	4071
0	,	O	O	-	0	2644	2718	4036	4071
0	und	O	O	-	0	2739	2775	4044	4066
0	ſie	O	O	-	0	2778	2845	4036	4071
0	ſeines	O	O	-	0	2866	2948	4037	4072
0	Wunſches	O	O	-	0	2969	3119	4037	4075
0	,	O	O	-	0	2969	3119	4037	4075
0	die	O	O	-	0	3156	3196	4038	4069
0	guten	O	O	-	0	3216	3296	4040	4075
0	Beziehungen	O	O	-	0	3315	3497	4038	4075
0	zu	O	O	-	0	2433	2463	4080	4108
0	den	O	O	-	0	2485	2535	4072	4102
0	Mächten	O	O	-	0	2557	2682	4072	4109
0	zu	O	O	-	0	2702	2724	4081	4110
0	erhalten	O	O	-	0	2725	2877	4074	4110
0	,	O	O	-	0	2725	2877	4074	4110
0	verſichert	O	O	-	0	2898	3035	4074	4110
0	.	O	O	-	0	2898	3035	4074	4110
0		O	O	-	0	2887	3038	4117	4151
0	England	B-LOC	O	-	0	2887	3038	4117	4151
0	.	B-LOC	O	-	0	2887	3038	4117	4151
0		O	O	-	0	2488	2519	4159	4189
0	Z	O	O	-	0	2488	2519	4159	4189
0	.	O	O	-	0	2488	2519	4159	4189
0	London	B-LOC	O	-	0	2539	2689	4158	4194
0	,	O	O	-	0	2539	2689	4158	4194
0	31	O	O	-	0	2719	2764	4162	4190
0	.	O	O	-	0	2719	2764	4162	4190
0	Dezember	O	O	-	0	2783	2937	4158	4195
0	.	O	O	-	0	2783	2937	4158	4195
0		O	O	-	0	2976	3281	4161	4197
0	(	O	O	-	0	2976	3281	4161	4197
0	Privat⸗	O	O	-	0	2976	3281	4161	4197
0	Telegramm	O	O	-	0	2976	3281	4161	4197
0	des	O	O	-	0	3307	3353	4162	4193
0	Berliner	O	O	-	0	3374	3496	4163	4194
0	inſpektors	O	O	-	0	2432	2616	4270	4307
0	zum	O	O	-	0	2635	2695	4278	4306
0	permanenten	O	O	-	0	2714	2901	4273	4307
0	Dienſt	O	O	-	0	2914	3010	4271	4307
0	um	O	O	-	0	3028	3073	4281	4303
0	die	O	O	-	0	3093	3131	4273	4303
0	Perſon	O	O	-	0	3153	3254	4244	4310
0	der	O	O	-	0	3275	3318	4274	4304
0	Königin	O	O	-	0	3337	3496	4274	4311
0	.	O	O	-	0	3337	3496	4274	4311
0		O	O	-	0	2433	2534	4307	4342
0	Bisher	O	O	-	0	2433	2534	4307	4342
0	brauchte	O	O	-	0	2554	2672	4307	4344
0	man	O	O	-	0	2701	2764	4315	4338
0	nur	O	O	-	0	2786	2838	4316	4338
0	die	O	O	-	0	2866	2905	4309	4339
0	Leibgarde	O	O	-	0	2925	3067	4308	4345
0	als	O	O	-	0	3097	3142	4310	4340
0	Dekoration	O	O	-	0	3163	3334	4309	4342
0	.	O	O	-	0	3163	3334	4309	4342
0		O	O	-	0	3372	3498	4311	4347
0	Miniſter	O	O	-	0	3372	3498	4311	4347
0	wogen	O	O	-	0	2431	2522	4424	4456
0	worden	O	O	-	0	2542	2628	4419	4456
0	ſein	O	O	-	0	2631	2729	4419	4456
0	.	O	O	-	0	2631	2729	4419	4456
0		O	O	-	0	2896	3032	4457	4485
0	Serbien	B-LOC	O	-	0	2896	3032	4457	4485
0	.	O	O	-	0	2896	3032	4457	4485
0		O	O	-	0	2485	2591	4488	4525
0	Niſch	O	O	-	0	2485	2591	4488	4525
0	,	O	O	-	0	2485	2591	4488	4525
0	31	O	O	-	0	2623	2668	4491	4520
0	.	O	O	-	0	2623	2668	4491	4520
0	Dezember	O	O	-	0	2695	2850	4489	4527
0	.	O	O	-	0	2695	2850	4489	4527
0		O	O	-	0	2901	3017	4490	4528
0	(	O	O	-	0	2901	3017	4490	4528
0	Wolffs	O	O	-	0	2901	3017	4490	4528
0	Bür	O	O	-	0	3049	3131	4490	4527
0	.	O	O	-	0	3049	3131	4490	4527
0	)	O	O	-	0	3049	3131	4490	4527
0		O	O	-	0	3170	3226	4491	4522
0	Die	O	O	-	0	3170	3226	4491	4522
0	Skupſchina	B-ORG	O	-	0	3255	3420	4491	4529
0	hat	O	O	-	0	3448	3495	4493	4529
0	Tüͤrkei	O	O	-	0	2893	3017	4609	4637
0	.	O	O	-	0	2893	3017	4609	4637
0		O	O	-	0	2484	2770	4650	4689
0	Konftantinopel	B-LOC	O	-	0	2484	2770	4650	4689
0	,	O	O	-	0	2484	2770	4650	4689
0	31	O	O	-	0	2789	2834	4654	4682
0	.	O	O	-	0	2789	2834	4654	4682
0	Dezember	O	O	-	0	2853	3005	4651	4688
0	.	O	O	-	0	2853	3005	4651	4688
0		O	O	-	0	3044	3160	4651	4689
0	(	O	O	-	0	3044	3160	4651	4689
0	Wolffs	O	O	-	0	3044	3160	4651	4689
0	Bür	O	O	-	0	3181	3265	4652	4689
0	.	O	O	-	0	3181	3265	4652	4689
0	)	O	O	-	0	3181	3265	4652	4689
0		O	O	-	0	3302	3347	4653	4685
0	Von	O	O	-	0	3302	3347	4653	4685
0	der	O	O	-	0	3348	3431	4654	4686
0	an	O	O	-	0	3448	3496	4663	4686
0	—	O	O	-	0	3448	3496	4663	4686
0	⸗	O	O	-	0	3448	3496	4663	4686
0	geblich	O	O	-	0	2432	2526	4688	4725
0	bevorſtehenden	O	O	-	0	2557	2772	4689	4724
0	Ernennung	O	O	-	0	2800	2965	4689	4725
0	eines	O	O	-	0	2997	3070	4688	4719
0	apoſtoliſchen	O	O	-	0	3101	3284	4689	4727
0	Legaten	O	O	-	0	3306	3420	4691	4728
0	mit	O	O	-	0	3448	3497	4693	4723
0	offiziellem	O	O	-	0	2432	2579	4725	4769
0	Charakter	O	O	-	0	2599	2742	4725	4762
0	für	O	O	-	0	2774	2818	4726	4763
0	Konſtantinopel	B-LOC	O	-	0	2838	3057	4725	4763
0	iſt	O	O	-	0	3091	3122	4726	4763
0	in	O	O	-	0	3154	3183	4726	4758
0	hieſigen	O	O	-	0	3211	3322	4726	4765
0	politiſchen	O	O	-	0	3351	3496	4729	4767
0	O	O	O	-	0	2498	2529	2841	2872
0	Paris	B-LOC	O	-	0	2550	2672	2840	2877
0	,	O	O	-	0	2550	2672	2840	2877
0	31	O	O	-	0	2691	2736	2844	2872
0	.	O	O	-	0	2691	2736	2844	2872
0	Dezember	O	O	-	0	2755	2909	2841	2878
0	.	O	O	-	0	2755	2909	2841	2878
0		O	O	-	0	2952	3181	2843	2881
0	(	O	O	-	0	2952	3181	2843	2881
0	Privat	O	O	-	0	2952	3181	2843	2881
0	-⸗	O	O	-	0	2952	3181	2843	2881
0	Telegr	O	O	-	0	2952	3181	2843	2881
0	.	O	O	-	0	2952	3181	2843	2881
0	des	O	O	-	0	3206	3253	2844	2874
0	Berl	O	O	-	0	3280	3355	2844	2876
0	.	O	O	-	0	3280	3355	2844	2876
0		O	O	-	0	3375	3499	2844	2881
0	Tagebl	O	O	-	0	3375	3499	2844	2881
0	.	O	O	-	0	3375	3499	2844	2881
0	)	O	O	-	0	3375	3499	2844	2881
0		O	O	-	0	2440	2497	2877	2908
0	Der	O	O	-	0	2440	2497	2877	2908
0	„	O	O	-	0	2517	2645	2877	2914
0	Temps	B-ORG	O	-	0	2517	2645	2877	2914
0	“	B-ORG	O	-	0	2517	2645	2877	2914
0	beſtreitet	O	O	-	0	2646	2807	2878	2914
0	,	O	O	-	0	2646	2807	2878	2914
0	daß	O	O	-	0	2829	2882	2879	2914
0	anßer	O	O	-	0	2903	2987	2880	2914
0	Saint	B-PER	O	-	0	3001	3107	2880	2911
0	Vallier	I-PER	O	-	0	3129	3242	2880	2912
0	irgend	O	O	-	0	3249	3371	2883	2918
0	ein	O	O	-	0	3391	3432	2884	2912
0	an	O	O	-	0	3452	3499	2891	2913
0	—	O	O	-	0	3452	3499	2891	2913
0	Chanzy	O	O	-	0	2440	2564	3063	3100
0	in	O	O	-	0	2564	2621	3064	3100
0	Petersburg	B-LOC	O	-	0	2642	2807	3064	3101
0	ihre	O	O	-	0	2836	2889	3064	3099
0	Entlaſſung	O	O	-	0	2910	3069	3064	3103
0	erbeten	O	O	-	0	3096	3198	3065	3097
0	hätten	O	O	-	0	3226	3324	3067	3103
0	.	O	O	-	0	3226	3324	3067	3103
0		O	O	-	0	3363	3499	3068	3104
0	Bezüglich	O	O	-	0	3363	3499	3068	3104
0	hatte	O	O	-	0	2442	2509	3213	3245
0	wiederholt	O	O	-	0	2530	2681	3211	3249
0	erklärt	O	O	-	0	2700	2800	3212	3248
0	,	O	O	-	0	2700	2800	3212	3248
0	ſich	O	O	-	0	2832	2875	3212	3249
0	von	O	O	-	0	2897	2947	3219	3242
0	Waddington	B-PER	O	-	0	2968	3148	3213	3250
0	nicht	O	O	-	0	3169	3235	3215	3249
0	trennen	O	O	-	0	3254	3371	3217	3250
0	,	O	O	-	0	3254	3371	3217	3250
0	ſondern	O	O	-	0	3392	3500	3216	3250
0	mit	O	O	-	0	2442	2488	3248	3278
0	dieſem	O	O	-	0	2511	2603	3248	3283
0	ſtehen	O	O	-	0	2624	2708	3248	3284
0	und	O	O	-	0	2729	2783	3250	3278
0	fallen	O	O	-	0	2803	2883	3249	3285
0	zu	O	O	-	0	2903	2934	3258	3285
0	wollen	O	O	-	0	2955	3057	3253	3281
0	.	O	O	-	0	2955	3057	3253	3281
0		O	O	-	0	3095	3154	3251	3282
0	Der	O	O	-	0	3095	3154	3251	3282
0	abgegangene	O	O	-	0	3173	3355	3252	3288
0	Miniſter	B-ORG	O	-	0	3376	3500	3253	3285
0	Tageblatts	I-ORG	O	-	0	2433	2616	4195	4233
0	.	O	O	-	0	2433	2616	4195	4233
0	)	O	O	-	0	2433	2616	4195	4233
0		O	O	-	0	2655	2771	4196	4238
0	Zufolge	O	O	-	0	2655	2771	4196	4238
0	eines	O	O	-	0	2791	2863	4197	4227
0	Vortrages	O	O	-	0	2882	3033	4197	4235
0	des	O	O	-	0	3053	3100	4199	4229
0	Miniſters	O	O	-	0	3118	3261	4197	4235
0	Croß	B-PER	O	-	0	3283	3372	4198	4236
0	willigte	O	O	-	0	3393	3498	4201	4238
0	die	O	O	-	0	2432	2470	4234	4262
0	Königin	B-PER	O	-	0	2504	2621	4234	4270
0	Victoria	I-PER	O	-	0	2651	2770	4234	4264
0	ein	O	O	-	0	2803	2845	4234	4264
0	in	O	O	-	0	2876	2905	4234	4264
0	die	O	O	-	0	2938	2998	4234	4265
0	Ernennung	O	O	-	0	3011	3216	4235	4267
0	eines	O	O	-	0	3250	3322	4236	4267
0	Polizei	O	O	-	0	3352	3498	4237	4274
0	—	O	O	-	0	3352	3498	4237	4274
0	Croß	B-PER	O	-	0	2434	2498	4345	4375
0	ſoll	B-PER	O	-	0	2506	2590	4344	4380
0	durch	O	O	-	0	2620	2695	4345	4381
0	verſchiedene	O	O	-	0	2716	2886	4345	4381
0	Angaben	O	O	-	0	2906	3037	4346	4383
0	über	O	O	-	0	3062	3125	4347	4378
0	das	O	O	-	0	3145	3197	4348	4376
0	Treiben	O	O	-	0	3218	3333	4346	4378
0	der	O	O	-	0	3353	3383	4348	4379
0	flüch	O	O	-	0	3385	3495	4349	4384
0	—	O	O	-	0	3385	3495	4349	4384
0	tigen	O	O	-	0	2432	2499	4383	4418
0	Nihiliſten	O	O	-	0	2520	2660	4381	4417
0	und	O	O	-	0	2686	2741	4383	4412
0	Socialiſten	O	O	-	0	2761	2926	4382	4419
0	zu	O	O	-	0	2950	2981	4391	4421
0	obiger	O	O	-	0	3011	3099	4384	4422
0	Sicherheitsmaßregel	O	O	-	0	3121	3424	4384	4423
0	be	O	O	-	0	3451	3493	4386	4417
0	—	O	O	-	0	3451	3493	4386	4417
0	beide	O	O	-	0	2430	2500	4525	4556
0	FKonventionen	O	O	-	0	2520	2723	4527	4557
0	mit	O	O	-	0	2750	2798	4527	4557
0	Italien	B-LOC	O	-	0	2818	2925	4527	4562
0	angenommen	O	O	-	0	2945	3145	4535	4564
0	.	O	O	-	0	2945	3145	4535	4564
0		O	O	-	0	3197	3241	4528	4559
0	Von	O	O	-	0	3197	3241	4528	4559
0	der	O	O	-	0	3243	3310	4529	4559
0	Regierung	O	O	-	0	3312	3496	4530	4569
0	wurde	O	O	-	0	2430	2519	4563	4594
0	ein	O	O	-	0	2539	2581	4564	4594
0	Geſetzentwurf	O	O	-	0	2601	2804	4563	4602
0	über	O	O	-	0	2828	2891	4564	4595
0	Koloniſirung	O	O	-	0	2910	3099	4565	4601
0	in	O	O	-	0	3119	3147	4565	4596
0	Serbien	B-LOC	O	-	0	3169	3289	4565	4597
0	vorgelegt	O	O	-	0	3308	3447	4569	4604
0	.	O	O	-	0	3308	3447	4569	4604
0		O	O	-	0	2420	2455	5382	5408
0	IL	O	O	-	0	2420	2455	5382	5408
0	Drien	O	O	-	0	2466	2568	5369	5411
0	Anleihe	O	O	-	0	2569	2670	5382	5414
0	bbela	O	O	-	0	2684	2751	5383	5414
0	,	O	O	-	0	2684	2751	5383	5414
0	⸗	O	O	-	0	2765	2794	5395	5401
0	Recht	O	O	-	0	2809	2879	5383	5414
0	feſt	O	O	-	0	2876	2941	5382	5414
0	.	O	O	-	0	2876	2941	5382	5414
0		O	O	-	0	2472	2651	4833	4863
0	Amſterdam	B-LOC	O	-	0	2472	2651	4833	4863
0	,	O	O	-	0	2472	2651	4833	4863
0	81	O	O	-	0	2678	2713	4833	4857
0	.	O	O	-	0	2678	2713	4833	4857
0	Dezember	O	O	-	0	2734	2867	4832	4862
0	.	O	O	-	0	2734	2867	4832	4862
0		O	O	-	0	2915	3123	4832	4863
0	(	O	O	-	0	2915	3123	4832	4863
0	Schlußbericht	O	O	-	0	2915	3123	4832	4863
0	,	O	O	-	0	2915	3123	4832	4863
0	Weizen	O	O	-	0	3164	3284	4834	4863
0	auf	O	O	-	0	3306	3350	4835	4863
0	Termine	O	O	-	0	3380	3495	4834	4861
0	331	O	O	-	0	2427	2493	4921	4948
0	/	O	O	-	0	2427	2493	4921	4948
0	5	O	O	-	0	2427	2493	4921	4948
0	,	O	O	-	0	2427	2493	4921	4948
0	per	O	O	-	0	2507	2547	4923	4948
0	Mai	O	O	-	0	2563	2619	4920	4946
0	345	O	O	-	0	2634	2699	4920	4948
0	/	O	O	-	0	2634	2699	4920	4948
0	,	O	O	-	0	2634	2699	4920	4948
0	4	O	O	-	0	2634	2699	4920	4948
0	,	O	O	-	0	2634	2699	4920	4948
0	per	O	O	-	0	2713	2754	4923	4948
0	Herbſt	O	O	-	0	2769	2851	4920	4948
0	35	O	O	-	0	2865	2927	4920	4948
0	.	O	O	-	0	2865	2927	4920	4948
0	Amſterdam	B-LOC	O	-	0	2472	2648	4950	4977
0	,	O	O	-	0	2472	2648	4950	4977
0	31	O	O	-	0	2660	2696	4949	4973
0	.	O	O	-	0	2660	2696	4949	4973
0	Dezember	O	O	-	0	2713	2846	4948	4977
0	.	O	O	-	0	2713	2846	4948	4977
0		O	O	-	0	2875	2977	4948	4977
0	Oeſterr	O	O	-	0	2875	2977	4948	4977
0	.	O	O	-	0	2875	2977	4948	4977
0		O	O	-	0	2991	3148	4949	4977
0	LTapierrente	O	O	-	0	2991	3148	4949	4977
0	Mail⸗	O	O	-	0	3168	3368	4950	4976
0	November	O	O	-	0	3168	3368	4950	4976
0	verzinsl	O	O	-	0	3382	3495	4951	4977
0	.	O	O	-	0	3382	3495	4951	4977
0		O	O	-	0	2428	2557	5036	5062
0	Goldrente	O	O	-	0	2428	2557	5036	5062
0	81	O	O	-	0	2581	2640	5036	5065
0	/	O	O	-	0	2581	2640	5036	5065
0	4	O	O	-	0	2581	2640	5036	5065
0	(	O	O	-	0	2666	2724	5036	5066
0	83	O	O	-	0	2666	2724	5036	5066
0	)	O	O	-	0	2666	2724	5036	5066
0	,	O	O	-	0	2666	2724	5036	5066
0	bproz	O	O	-	0	2739	2815	5037	5066
0	.	O	O	-	0	2739	2815	5037	5066
0		O	O	-	0	2838	2927	5036	5064
0	Ruſſen	O	O	-	0	2838	2927	5036	5064
0	von	O	O	-	0	2951	3001	5040	5062
0	1877	O	O	-	0	3028	3084	5037	5061
0	W	O	O	-	0	3108	3137	5038	5062
0	(	O	O	-	0	3154	3213	5037	5066
0	09	O	O	-	0	3154	3213	5037	5066
0	)	O	O	-	0	3154	3213	5037	5066
0	)	O	O	-	0	3154	3213	5037	5066
0	,	O	O	-	0	3154	3213	5037	5066
0	Ruſſiſche	O	O	-	0	3237	3351	5036	5066
0	Prämien⸗	O	O	-	0	3366	3494	5037	5066
0	u	O	O	-	0	2890	2896	5037	5039
0	Zondon	O	O	-	0	2468	2586	5181	5210
0	,	O	O	-	0	2468	2586	5181	5210
0	81	O	O	-	0	2610	2647	5180	5206
0	.	O	O	-	0	2610	2647	5180	5206
0	Dezember	O	O	-	0	2663	2796	5180	5210
0	,	O	O	-	0	2663	2796	5180	5210
0	Abends	O	O	-	0	2818	2918	5180	5206
0	b	O	O	-	0	2935	2950	5181	5205
0	Uhr	O	O	-	0	2965	3016	5180	5210
0	80	O	O	-	0	3029	3060	5181	5206
0	Min	O	O	-	0	3073	3139	5181	5208
0	.	O	O	-	0	3073	3139	5181	5208
0	Conſols	O	O	-	0	3168	3273	5181	5210
0	gu	O	O	-	0	3287	3343	5181	5208
0	Tuürken	O	O	-	0	3397	3492	5181	5209
0	V	O	O	-	0	2423	2573	5209	5239
0	/	O	O	-	0	2423	2573	5209	5239
0	Eör	O	O	-	0	2423	2573	5209	5239
0	Ruſſen	O	O	-	0	2588	2676	5209	5239
0	bbi	O	O	-	0	2691	2729	5209	5239
0	/	O	O	-	0	2732	2757	5214	5239
0	ungar	O	O	-	0	2781	2867	5215	5238
0	.	O	O	-	0	2781	2867	5215	5238
0	Goldrente	O	O	-	0	2893	3025	5210	5236
0	bb	O	O	-	0	3049	3085	5210	5239
0	,	O	O	-	0	3049	3085	5210	5239
0	Silber	O	O	-	0	3111	3198	5210	5238
0	be	O	O	-	0	3221	3260	5209	5237
0	/	O	O	-	0	3261	3296	5215	5241
0	Schlußß	O	O	-	0	3333	3428	5209	5241
0	feſt	O	O	-	0	3443	3490	5210	5241
0	.	O	O	-	0	3443	3490	5210	5241
0		O	O	-	0	2428	2640	5152	5179
0	EII	O	O	-	0	2428	2640	5152	5179
0	In	O	O	-	0	2459	2487	5238	5268
0	die	O	O	-	0	2488	2558	5238	5264
0	Bank	O	O	-	0	2573	2631	5238	5265
0	floſſen	O	O	-	0	2632	2739	5238	5268
0	heute	O	O	-	0	2744	2821	5238	5268
0	16	O	O	-	0	2837	2915	5239	5268
0	,	O	O	-	0	2837	2915	5239	5268
0	000	O	O	-	0	2837	2915	5239	5268
0	Pfd	O	O	-	0	2930	2986	5239	5268
0	.	O	O	-	0	2930	2986	5239	5268
0	Sterl	O	O	-	0	3002	3077	5239	5265
0	.	O	O	-	0	3002	3077	5239	5265
0		O	O	-	0	2467	2615	5267	5297
0	Hamburg	B-LOC	O	-	0	2467	2615	5267	5297
